signal_ts_ms,exec_ts_ms,asset,buy_ex,sell_ex,size,buy_cost,sell_proceeds,pnl,signal_edge_bps,signal_expected_pnl
1777650630200,1777650630500,ETH,okx,binance,0.8659058240825729,2000.0,2000.2424756307435,0.24247563074345635,6.968128386684036,1.3936256773368072
1777650630300,1777650630600,ETH,okx,binance,0.8661720824076118,1999.9999999999998,2000.8575103615833,0.857510361583536,10.867588607650358,2.1735177215300716
1777650632300,1777650632600,BTC,okx,binance,0.025477966654437245,2000.0000000000002,1999.8848395907219,-0.11516040927836002,6.854516081358231,1.3709032162716461
1777650632300,1777650632600,ETH,okx,binance,0.8666562667914652,2000.0,2000.1386650026868,0.13866500268682103,6.4571767836318905,1.291435356726378
1777650633100,1777650633400,BTC,okx,bybit,0.02549469264235918,2000.0,2000.5557842996036,0.5557842996036015,5.198823129157759,1.0397646258315518
1777650633100,1777650633400,ETH,okx,binance,0.8671259543805037,2000.0,1999.6906356564232,-0.3093643435768172,5.46268035516162,1.092536071032324
1777650648000,1777650648300,BTC,binance,bybit,0.025509455717498082,2000.0,2000.7295704335202,0.7295704335201663,5.526124017452005,1.105224803490401
1777650648000,1777650648300,ETH,binance,bybit,0.86759238774439,2000.0,2000.347421944691,0.3474219446909501,5.295805461624781,1.0591610923249561
1777650662600,1777650662900,ETH,bybit,binance,0.867991511043022,2000.0,1999.8264016977912,-0.17359830220880212,5.164661562766515,1.032932312553303
1777650749900,1777650750200,BTC,binance,okx,0.025530191877263093,2000.0,2000.1347994131118,0.13479941311175025,5.147944991696907,1.0295889983393813
1777650750100,1777650750400,ETH,binance,bybit,0.8681912104321856,2000.0,1999.8958170547482,-0.10418294525175043,5.732625151457782,1.1465250302915564
1777650753500,1777650753800,BTC,binance,okx,0.02551839340278079,2000.0,2000.2516113589515,0.25161135895154985,7.7607052475481275,1.5521410495096255
1777650760900,1777650761200,BTC,binance,bybit,0.025503593966461752,2000.0,2000.2845737459752,0.28457374597519447,5.730550826872349,1.1461101653744699
1777650760900,1777650761200,ETH,binance,bybit,0.8674155354122393,2000.0,2000.0954157088954,0.09541570889541617,5.032537960953931,1.0065075921907862
1777651325900,1777651326200,ETH,binance,bybit,0.8643042350907519,2000.0,2000.3197925669836,0.3197925669835513,5.057928410858725,1.011585682171745
1777652630900,1777652631200,ETH,bybit,binance,0.868398542827245,2000.0433109271412,1999.5050128305882,-0.5382980965530351,7.297019080836353,1.4594038161672707
1777652766200,1777652766500,ETH,binance,bybit,0.8688135048371193,2000.0,1999.9739355948552,-0.026064405144779812,9.821859286656132,1.9643718573312263
1777652766300,1777652766600,ETH,binance,bybit,0.8688135048371193,2000.0,1999.9739355948552,-0.026064405144779812,5.997418502470264,1.1994837004940528
1777655043300,1777655043600,ETH,okx,binance,0.8695576560203825,2000.0,2000.2869540264867,0.2869540264866828,8.910409096440919,1.7820818192881838
1777655683500,1777655683800,ETH,binance,okx,0.8667276265097311,2000.0,2000.1473436965064,0.14734369650636836,5.939452269780876,1.1878904539561752
1777655742000,1777655742300,BTC,bybit,okx,0.025531241303420934,2000.0,2000.058721854998,0.05872185499811167,5.569080871741239,1.1138161743482478
1777658591100,1777658591400,ETH,binance,okx,0.8656397294010206,2000.0,1999.9740308081182,-0.025969191881813458,6.452004018429047,1.2904008036858094
1777658753300,1777658753600,BTC,binance,okx,0.025453543973288032,2000.0,2000.096214396219,0.09621439621901118,5.645612885136764,1.1291225770273527
1777659170200,1777659170500,BTC,binance,okx,0.025465623000550695,2000.0,2000.4494682459597,0.4494682459596788,5.989611635925929,1.1979223271851858
1777660198200,1777660198500,BTC,binance,okx,0.02545070008513259,2000.0005439210024,2000.585366101958,0.584822180955598,6.302440763423789,1.2604881526847578
1777660198200,1777660198500,ETH,binance,bybit,0.8656135035706557,2000.0,2000.1990911058213,0.19909110582125322,7.622974605967503,1.5245949211935006
1777660789100,1777660789400,BTC,binance,bybit,0.02547020221939701,2000.0,2000.171640628581,0.1716406285809171,8.254556247537792,1.6509112495075584
1777665617500,1777665617800,BTC,binance,okx,0.02550374356699948,2000.0,1999.7510834627863,-0.24891653721374496,6.374518865424061,1.2749037730848123
1777666882800,1777666883100,ETH,bybit,binance,0.8704242883193413,2000.0,2000.130563643248,0.13056364324802416,6.528324222694337,1.3056648445388674
1777668039400,1777668039700,ETH,bybit,binance,0.8718775883865905,2000.0,2000.069750207071,0.06975020707091062,5.0584777470596975,1.0116955494119395
1777668182700,1777668183000,ETH,binance,okx,0.8722197993894462,2000.0,2000.3401657217619,0.34016572176187765,5.192334543424604,1.0384669086849208
1777668183000,1777668183300,BTC,binance,okx,0.025645115708197566,2000.0000000000002,1999.9369130153582,-0.06308698464204099,5.496806784994757,1.0993613569989513
1777668733300,1777668733600,ETH,bybit,binance,0.8734501718513213,2000.0,1999.9825309965631,-0.0174690034368723,6.594663999683892,1.3189327999367784
1777669076200,1777669076500,ETH,bybit,binance,0.8763397043229838,2000.0,2000.1927947349511,0.19279473495112143,6.266185820891224,1.2532371641782447
1777669076300,1777669076600,BTC,bybit,binance,0.025709650631557567,2000.0,2000.3087548075787,0.3087548075786799,5.196521596033676,1.0393043192067353
1777669076300,1777669076600,ETH,bybit,binance,0.8765086905836671,2000.0,2000.5784957357853,0.5784957357852818,7.318623047090078,1.4637246094180156
1777669772300,1777669772600,ETH,okx,binance,0.8745730990060477,2000.0000021929704,2000.435892087523,0.4358898945524743,5.159281897917367,1.0318563795834734
1777671344100,1777671344400,ETH,bybit,binance,0.8727145786970372,2000.0,1999.8690928131957,-0.13090718680427926,5.280061440715578,1.0560122881431155
1777671780200,1777671780500,ETH,okx,binance,0.8743819212793956,2000.1584202034687,2000.041704723149,-0.11671548031972634,14.86000996494763,2.972001992989526
