signal_ts_ms,exec_ts_ms,asset,buy_ex,sell_ex,size,buy_cost,sell_proceeds,pnl,signal_edge_bps,signal_expected_pnl
1777593692900,1777593693000,ETH,binance,okx,0.8848774444739405,2000.0,2000.0884877444478,0.08848774444777519,5.001261380082056,1.0002522760164112
1777594542900,1777594543000,ETH,binance,bybit,0.8830255989121124,2000.0,2000.150114351815,0.15011435181509114,6.7583087442790735,1.3516617488558147
1777601306300,1777601306400,ETH,binance,bybit,0.8821920708576672,2000.0,2001.4556169169152,1.4556169169152327,5.557810046403766,1.1115620092807532
1777601306400,1777601306500,ETH,binance,bybit,0.45730000000000004,1037.390002,1037.590835,0.20083299999987503,7.278084584576572,1.4556169169153144
1777604890500,1777604890600,ETH,binance,okx,0.8814766496835499,2000.0,2000.3878497258609,0.3878497258608604,5.0700772856138165,1.0140154571227633
1777605437500,1777605437600,ETH,binance,bybit,0.878842739880126,2000.0,1999.569367057459,-0.430632942541024,5.847233335385393,1.1694466670770787
1777605587600,1777605587700,BTC,binance,okx,0.02595177822233174,2000.0,2001.959099738004,1.9590997380039425,5.759997176446596,1.1519994352893193
1777605587700,1777605587800,BTC,binance,okx,0.02594033722438392,2000.0000000000002,2001.4526588845656,1.4526588845653805,9.7954986900195,1.9590997380039
1777605587700,1777605587800,ETH,binance,okx,0.8766738992263353,2000.0,2001.3763780217855,1.3763780217855128,7.80414233352511,1.560828466705022
1777605587800,1777605587900,BTC,binance,okx,0.025928388642691636,2000.0,2000.019964859255,0.01996485925496927,7.263294422827915,1.452658884565583
1777605587800,1777605587900,ETH,binance,bybit,0.8761784600287387,2000.0063265692008,2000.2540917534081,0.24776518420731009,8.854406382186042,1.7708812764372084
1777605599900,1777605600000,ETH,binance,bybit,0.8742481465939292,2000.1484751478529,2001.3288571828227,1.1803820349698526,8.881810664296275,1.776362132859255
1777605600000,1777605600100,ETH,binance,bybit,0.8742481465939292,2000.1484751478529,2001.4599944048118,1.3115192569589453,6.6442859141147,1.32885718282294
1777605600100,1777605600200,ETH,binance,bybit,0.8738852501278057,2000.0,2000.436942625064,0.4369426250639208,7.299972024059631,1.4599944048119262
1777605607600,1777605607700,ETH,binance,bybit,0.8722197993894462,2000.0,2000.5051404856522,0.5051404856521913,6.151537229888149,1.2303074459776298
1777605763500,1777605763600,ETH,binance,okx,0.8719536120678381,2000.0,1999.9040851026728,-0.09591489732724767,6.151376206824377,1.2302752413648754
1777605941600,1777605941700,BTC,okx,binance,0.025900495476478463,2000.0,2000.6555415405096,0.6555415405096028,5.836676655623929,1.1673353311247858
1777608892300,1777608892400,BTC,bybit,binance,0.025939193342965423,2000.0,2000.4017981048828,0.40179810488280054,8.214804026214217,1.6429608052428435
1777609692000,1777609692100,BTC,binance,bybit,0.02593757525949571,2000.0,1999.6755209335033,-0.32447906649667857,13.257853495456384,2.651570699091277
1777609750000,1777609750100,BTC,binance,bybit,0.025992220528395848,2000.2775646040643,2001.3567939115821,1.079229307517835,6.7839695579108295,1.356793911582166
1777609750100,1777609750200,BTC,binance,bybit,0.025980706727184395,2000.0981409926305,2000.2701993499631,0.17205835733261665,6.7839695579108295,1.356793911582166
1777609759400,1777609759500,BTC,okx,bybit,0.025986411705319287,2000.0,2000.1974967289602,0.19749672896023185,5.431018913719665,1.086203782743933
1777634484700,1777634484800,ETH,binance,bybit,0.8734349138138099,2000.008647349138,2000.2582627284532,0.2496153793151734,5.33037395631597,1.066074791263194
1777637278200,1777637278300,ETH,okx,binance,0.8749174296675751,1999.9999999999998,2000.1597342658565,0.15973426585674133,5.905382646922419,1.1810765293844838
1777637545700,1777637545800,ETH,binance,bybit,0.8747146243538045,2000.0,2000.6472888220217,0.6472888220216646,6.475550421785048,1.2951100843570096
1777637727700,1777637727800,ETH,binance,bybit,0.8732709235713288,2000.0,2000.0899757923573,0.0899757923573361,5.154098818924702,1.0308197637849403
1777637786300,1777637786400,ETH,binance,bybit,0.8721247138340783,2000.0,2000.3226861441185,0.3226861441185065,7.024432809774606,1.4048865619549211
1777637801600,1777637801700,ETH,binance,bybit,0.8721133049605804,2000.0,1999.9127886695035,-0.08721133049652963,8.816494701373578,1.7632989402747157
1777637867100,1777637867200,ETH,binance,okx,0.8707767328456983,2000.1476580445835,2000.9230233368164,0.7753652922328911,7.146841444709562,1.4293682889419124
1777637867300,1777637867400,ETH,binance,okx,0.8703258064656505,2000.0,1999.9303739354827,-0.0696260645172515,5.094043887146071,1.0188087774292143
1777637885400,1777637885500,BTC,binance,bybit,0.025750843082602524,2000.0,1999.9521034318664,-0.04789656813363763,5.69178653816671,1.138357307633342
1777637974300,1777637974400,ETH,binance,okx,0.0688,158.02783899999997,158.067312,0.03947300000001519,9.062667474173391,1.8125334948346783
1777638075500,1777638075600,ETH,binance,bybit,0.8702992959278696,2000.013223971837,2000.060920950715,0.04769697887786606,5.2674424172782786,1.0534884834556557
1777638100200,1777638100300,ETH,binance,okx,0.8700948403375969,2000.0,2000.2175237100846,0.21752371008460614,5.353365656635134,1.0706731313270268
1777638119000,1777638119100,ETH,binance,bybit,0.8695652173913043,2000.0,2000.5483894869565,0.5483894869564665,6.04597551162378,1.209195102324756
1777638122000,1777638122100,ETH,binance,okx,0.8688097306689835,2000.0,2000.3214596003475,0.3214596003474526,6.605823554977075,1.321164710995415
1777638161400,1777638161500,ETH,binance,okx,0.8698185993311095,2000.0,2000.4001165556922,0.4001165556921933,6.874915695258554,1.3749831390517109
1777638176800,1777638176900,ETH,binance,okx,0.8694215738269329,2000.0,2000.4434050026514,0.4434050026513887,9.309407286568483,1.8618814573136966
1777638237500,1777638237600,ETH,binance,okx,0.8689531721135548,2000.0,2000.3215126736818,0.32151267368180925,6.869266553628517,1.3738533107257034
