,equity
2026-05-27 16:25:00+00:00,10024.551812826061
2026-05-27 16:30:00+00:00,10024.444632757497
2026-05-27 16:35:00+00:00,10024.444632757497
2026-05-27 16:40:00+00:00,10024.86093029208
2026-05-27 16:45:00+00:00,10024.86093029208
2026-05-27 16:50:00+00:00,10024.753746918506
2026-05-27 16:55:00+00:00,10024.9502721831
2026-05-27 17:00:00+00:00,10025.366590715998
2026-05-27 17:05:00+00:00,10025.366590715998
2026-05-27 17:10:00+00:00,10025.366590715998
2026-05-27 17:15:00+00:00,10025.366590715998
2026-05-27 17:20:00+00:00,10025.174791087326
2026-05-27 17:25:00+00:00,10025.284331895795
2026-05-27 17:30:00+00:00,10025.092423696486
2026-05-27 17:35:00+00:00,10025.290118281848
2026-05-27 17:40:00+00:00,10025.290118281848
2026-05-27 17:45:00+00:00,10025.530101288869
2026-05-27 17:50:00+00:00,10025.727941054065
2026-05-27 17:55:00+00:00,10025.727941054065
2026-05-27 18:00:00+00:00,10025.727941054065
2026-05-27 18:05:00+00:00,10025.948335161364
2026-05-27 18:10:00+00:00,10025.948335161364
2026-05-27 18:15:00+00:00,10026.146339473305
2026-05-27 18:20:00+00:00,10026.566370740145
2026-05-27 18:25:00+00:00,10026.146321876688
2026-05-27 18:30:00+00:00,10025.992640909155
2026-05-27 18:35:00+00:00,10025.992640909155
2026-05-27 18:40:00+00:00,10025.573143309117
2026-05-27 18:45:00+00:00,10025.153838702538
2026-05-27 18:50:00+00:00,10024.316315407743
2026-05-27 18:55:00+00:00,10024.316315407743
2026-05-27 19:00:00+00:00,10024.507582652837
2026-05-27 19:05:00+00:00,10024.924402094943
2026-05-27 19:10:00+00:00,10025.340374061834
2026-05-27 19:15:00+00:00,10025.531551414506
2026-05-27 19:20:00+00:00,10025.727861019977
2026-05-27 19:25:00+00:00,10025.727861019977
2026-05-27 19:30:00+00:00,10025.836919301943
2026-05-27 19:35:00+00:00,10026.005552165003
2026-05-27 19:40:00+00:00,10026.005552165003
2026-05-27 19:45:00+00:00,10025.588497025561
2026-05-27 19:50:00+00:00,10025.588497025561
2026-05-27 19:55:00+00:00,10025.915880997381
2026-05-27 20:00:00+00:00,10025.915880997381
2026-05-27 20:05:00+00:00,10026.111948580856
2026-05-27 20:10:00+00:00,10026.111948580856
2026-05-27 20:15:00+00:00,10026.52779727221
2026-05-27 20:20:00+00:00,10026.111067106072
2026-05-27 20:25:00+00:00,10025.919802110515
2026-05-27 20:30:00+00:00,10025.919802110515
2026-05-27 20:35:00+00:00,10026.02893370736
2026-05-27 20:40:00+00:00,10026.12716069799
2026-05-27 20:45:00+00:00,10025.710447183414
2026-05-27 20:50:00+00:00,10026.037230444404
2026-05-27 20:55:00+00:00,10025.846440011856
2026-05-27 21:00:00+00:00,10026.4360800691
2026-05-27 21:05:00+00:00,10026.632657582677
2026-05-27 21:10:00+00:00,10026.215749779867
2026-05-27 21:15:00+00:00,10026.215749779867
2026-05-27 21:20:00+00:00,10027.049877546071
2026-05-27 21:25:00+00:00,10027.46767129097
2026-05-27 21:30:00+00:00,10027.048637957443
2026-05-27 21:35:00+00:00,10027.468531116487
2026-05-27 21:40:00+00:00,10028.312594124156
2026-05-27 21:45:00+00:00,10028.735551213744
2026-05-27 21:50:00+00:00,10028.735551213744
2026-05-27 21:55:00+00:00,10028.624650676851
2026-05-27 22:00:00+00:00,10028.624650676851
2026-05-27 22:05:00+00:00,10028.624650676851
2026-05-27 22:10:00+00:00,10028.624650676851
2026-05-27 22:15:00+00:00,10028.501031266673
2026-05-27 22:20:00+00:00,10028.501031266673
2026-05-27 22:25:00+00:00,10028.279749249214
2026-05-27 22:30:00+00:00,10028.279749249214
2026-05-27 22:35:00+00:00,10028.087267872068
2026-05-27 22:40:00+00:00,10027.665565295623
2026-05-27 22:45:00+00:00,10028.244529820178
2026-05-27 22:50:00+00:00,10028.437454878467
2026-05-27 22:55:00+00:00,10028.55907066133
2026-05-27 23:00:00+00:00,10028.55907066133
2026-05-27 23:05:00+00:00,10028.55907066133
2026-05-27 23:10:00+00:00,10028.55907066133
2026-05-27 23:15:00+00:00,10028.751816367088
2026-05-27 23:20:00+00:00,10028.751816367088
2026-05-27 23:25:00+00:00,10029.17568584369
2026-05-27 23:30:00+00:00,10029.17568584369
2026-05-27 23:35:00+00:00,10029.275667656926
2026-05-27 23:40:00+00:00,10029.429173062415
2026-05-27 23:45:00+00:00,10029.429173062415
2026-05-27 23:50:00+00:00,10029.006703425808
2026-05-27 23:55:00+00:00,10029.226252609333
2026-05-28 00:00:00+00:00,10029.226252609333
2026-05-28 00:05:00+00:00,10029.44599902153
2026-05-28 00:10:00+00:00,10029.44599902153
2026-05-28 00:15:00+00:00,10029.024947552216
2026-05-28 00:20:00+00:00,10029.024947552216
2026-05-28 00:25:00+00:00,10029.272616018277
2026-05-28 00:30:00+00:00,10028.851394992826
2026-05-28 00:35:00+00:00,10028.430191658303
2026-05-28 00:40:00+00:00,10028.320531404703
2026-05-28 00:45:00+00:00,10028.741889410225
2026-05-28 00:50:00+00:00,10028.852630818013
2026-05-28 00:55:00+00:00,10028.852630818013
2026-05-28 01:00:00+00:00,10029.273657376822
2026-05-28 01:05:00+00:00,10028.852436307634
2026-05-28 01:10:00+00:00,10028.852436307634
2026-05-28 01:15:00+00:00,10028.774981469542
2026-05-28 01:20:00+00:00,10029.161446786748
2026-05-28 01:25:00+00:00,10029.936647671524
2026-05-28 01:30:00+00:00,10030.130275792135
2026-05-28 01:35:00+00:00,10030.130275792135
2026-05-28 01:40:00+00:00,10030.324057288963
2026-05-28 01:45:00+00:00,10030.324057288963
2026-05-28 01:50:00+00:00,10030.324057288963
2026-05-28 01:55:00+00:00,10030.62344015805
2026-05-28 02:00:00+00:00,10030.62344015805
2026-05-28 02:05:00+00:00,10031.04560444425
2026-05-28 02:10:00+00:00,10031.04560444425
2026-05-28 02:15:00+00:00,10031.145505306758
2026-05-28 02:20:00+00:00,10031.145505306758
2026-05-28 02:25:00+00:00,10031.145505306758
2026-05-28 02:30:00+00:00,10031.145505306758
2026-05-28 02:35:00+00:00,10031.145505306758
2026-05-28 02:40:00+00:00,10031.24537732493
2026-05-28 02:45:00+00:00,10031.24537732493
2026-05-28 02:50:00+00:00,10031.24537732493
2026-05-28 02:55:00+00:00,10031.24537732493
2026-05-28 03:00:00+00:00,10031.24537732493
2026-05-28 03:05:00+00:00,10031.051499370209
2026-05-28 03:10:00+00:00,10031.245261230348
2026-05-28 03:15:00+00:00,10031.245261230348
2026-05-28 03:20:00+00:00,10030.933150301249
2026-05-28 03:25:00+00:00,10030.505938497574
2026-05-28 03:30:00+00:00,10030.078380699684
2026-05-28 03:35:00+00:00,10030.507199783939
2026-05-28 03:40:00+00:00,10030.078178945625
2026-05-28 03:45:00+00:00,10030.078178945625
2026-05-28 03:50:00+00:00,10030.274616042745
2026-05-28 03:55:00+00:00,10030.274616042745
2026-05-28 04:00:00+00:00,10029.840405020406
2026-05-28 04:05:00+00:00,10029.407150575265
2026-05-28 04:10:00+00:00,10029.841512080271
2026-05-28 04:15:00+00:00,10030.068226400164
2026-05-28 04:20:00+00:00,10030.977983155393
2026-05-28 04:25:00+00:00,10030.977983155393
2026-05-28 04:30:00+00:00,10030.977983155393
2026-05-28 04:35:00+00:00,10030.582361858484
2026-05-28 04:40:00+00:00,10030.582361858484
2026-05-28 04:45:00+00:00,10030.50415068997
2026-05-28 04:50:00+00:00,10030.614618797357
2026-05-28 04:55:00+00:00,10030.811994134208
2026-05-28 05:00:00+00:00,10031.001284500508
2026-05-28 05:05:00+00:00,10031.001284500508
2026-05-28 05:10:00+00:00,10031.001284500508
2026-05-28 05:15:00+00:00,10031.001284500508
2026-05-28 05:20:00+00:00,10031.001284500508
2026-05-28 05:25:00+00:00,10031.476612313705
2026-05-28 05:30:00+00:00,10031.476612313705
2026-05-28 05:35:00+00:00,10031.590026407683
2026-05-28 05:40:00+00:00,10032.026372211354
2026-05-28 05:45:00+00:00,10032.026372211354
2026-05-28 05:50:00+00:00,10032.178438659997
2026-05-28 05:55:00+00:00,10032.28129060216
2026-05-28 06:00:00+00:00,10032.71804642674
2026-05-28 06:05:00+00:00,10033.034286554288
2026-05-28 06:10:00+00:00,10032.596735996654
2026-05-28 06:15:00+00:00,10032.159204521033
2026-05-28 06:20:00+00:00,10032.597290075815
2026-05-28 06:25:00+00:00,10032.160139867097
2026-05-28 06:30:00+00:00,10032.598034242474
2026-05-28 06:35:00+00:00,10032.598034242474
2026-05-28 06:40:00+00:00,10032.709119636715
2026-05-28 06:45:00+00:00,10032.709119636715
2026-05-28 06:50:00+00:00,10032.86748915715
2026-05-28 06:55:00+00:00,10033.303321802205
2026-05-28 07:00:00+00:00,10033.41742737848
2026-05-28 07:05:00+00:00,10033.41742737848
2026-05-28 07:10:00+00:00,10033.41742737848
2026-05-28 07:15:00+00:00,10032.982515483058
2026-05-28 07:20:00+00:00,10033.417408526642
2026-05-28 07:25:00+00:00,10032.982119268137
2026-05-28 07:30:00+00:00,10032.982119268137
2026-05-28 07:35:00+00:00,10032.982119268137
2026-05-28 07:40:00+00:00,10032.548541821325
2026-05-28 07:45:00+00:00,10032.982475581784
2026-05-28 07:50:00+00:00,10033.416428111006
2026-05-28 07:55:00+00:00,10032.983206330862
2026-05-28 08:00:00+00:00,10033.417534608192
2026-05-28 08:05:00+00:00,10033.417534608192
2026-05-28 08:10:00+00:00,10033.30418827364
2026-05-28 08:15:00+00:00,10033.417226851696
2026-05-28 08:20:00+00:00,10033.701952549447
2026-05-28 08:25:00+00:00,10033.860137981459
2026-05-28 08:30:00+00:00,10033.42388319285
2026-05-28 08:35:00+00:00,10032.988404725698
2026-05-28 08:40:00+00:00,10033.463002095836
2026-05-28 08:45:00+00:00,10033.605275874028
2026-05-28 08:50:00+00:00,10033.852927491353
2026-05-28 08:55:00+00:00,10034.288802944327
2026-05-28 09:00:00+00:00,10034.288802944327
2026-05-28 09:05:00+00:00,10034.60614288117
2026-05-28 09:10:00+00:00,10034.378574990415
2026-05-28 09:15:00+00:00,10034.378574990415
2026-05-28 09:20:00+00:00,10034.582070804145
2026-05-28 09:25:00+00:00,10034.740595007475
2026-05-28 09:30:00+00:00,10034.306566435027
2026-05-28 09:35:00+00:00,10034.306566435027
2026-05-28 09:40:00+00:00,10034.623455952362
2026-05-28 09:45:00+00:00,10035.056356015173
2026-05-28 09:50:00+00:00,10035.056356015173
2026-05-28 09:55:00+00:00,10035.056356015173
2026-05-28 10:00:00+00:00,10035.515372788555
2026-05-28 10:05:00+00:00,10035.948685196707
2026-05-28 10:10:00+00:00,10036.253852904547
2026-05-28 10:15:00+00:00,10036.887354804683
2026-05-28 10:20:00+00:00,10037.36318701177
2026-05-28 10:25:00+00:00,10036.92810408212
2026-05-28 10:30:00+00:00,10037.155389591724
2026-05-28 10:35:00+00:00,10037.042751780147
2026-05-28 10:40:00+00:00,10037.359327801336
2026-05-28 10:45:00+00:00,10037.473104261637
2026-05-28 10:50:00+00:00,10037.473104261637
2026-05-28 10:55:00+00:00,10037.077694645553
2026-05-28 11:00:00+00:00,10037.394821902888
2026-05-28 11:05:00+00:00,10037.831800345288
2026-05-28 11:10:00+00:00,10038.244031630724
2026-05-28 11:15:00+00:00,10038.55101157053
2026-05-28 11:20:00+00:00,10038.55101157053
2026-05-28 11:25:00+00:00,10037.67771439684
2026-05-28 11:30:00+00:00,10037.67771439684
2026-05-28 11:35:00+00:00,10037.241293626648
2026-05-28 11:40:00+00:00,10036.8052709814
2026-05-28 11:45:00+00:00,10036.8052709814
2026-05-28 11:50:00+00:00,10037.144772794603
2026-05-28 11:55:00+00:00,10037.24711953441
2026-05-28 12:00:00+00:00,10037.24711953441
2026-05-28 12:05:00+00:00,10037.444625380918
2026-05-28 12:10:00+00:00,10036.57142445657
2026-05-28 12:15:00+00:00,10036.57142445657
2026-05-28 12:20:00+00:00,10036.11391692725
2026-05-28 12:25:00+00:00,10036.228184420326
2026-05-28 12:30:00+00:00,10036.535949774034
2026-05-28 12:35:00+00:00,10036.970056000235
2026-05-28 12:40:00+00:00,10037.403993313508
2026-05-28 12:45:00+00:00,10037.837761852545
2026-05-28 12:50:00+00:00,10037.837761852545
2026-05-28 12:55:00+00:00,10037.724824884028
2026-05-28 13:00:00+00:00,10037.724824884028
2026-05-28 13:05:00+00:00,10037.837887790369
2026-05-28 13:10:00+00:00,10037.837887790369
2026-05-28 13:15:00+00:00,10038.03486263118
2026-05-28 13:20:00+00:00,10038.469033689253
2026-05-28 13:25:00+00:00,10038.469033689253
2026-05-28 13:30:00+00:00,10038.355231750314
2026-05-28 13:35:00+00:00,10038.355231750314
2026-05-28 13:40:00+00:00,10038.582910480905
2026-05-28 13:45:00+00:00,10038.582910480905
2026-05-28 13:50:00+00:00,10039.015981357112
2026-05-28 13:55:00+00:00,10039.449819558553
2026-05-28 14:00:00+00:00,10039.8851816496
2026-05-28 14:05:00+00:00,10039.8851816496
2026-05-28 14:10:00+00:00,10039.68049489768
2026-05-28 14:15:00+00:00,10039.68049489768
2026-05-28 14:20:00+00:00,10039.782742382098
2026-05-28 14:25:00+00:00,10039.782742382098
2026-05-28 14:30:00+00:00,10040.416567050177
2026-05-28 14:35:00+00:00,10040.847301351638
2026-05-28 14:40:00+00:00,10040.416178668025
2026-05-28 14:45:00+00:00,10039.553599958517
2026-05-28 14:50:00+00:00,10039.985408715505
2026-05-28 14:55:00+00:00,10039.872827582867
2026-05-28 15:00:00+00:00,10039.872827582867
2026-05-28 15:05:00+00:00,10040.069765064774
2026-05-28 15:10:00+00:00,10040.504400119538
2026-05-28 15:15:00+00:00,10040.504400119538
2026-05-28 15:20:00+00:00,10040.504400119538
2026-05-28 15:25:00+00:00,10040.504400119538
2026-05-28 15:30:00+00:00,10040.27826263305
2026-05-28 15:35:00+00:00,10040.073921974403
2026-05-28 15:40:00+00:00,10040.073921974403
2026-05-28 15:45:00+00:00,10040.935361178348
2026-05-28 15:50:00+00:00,10040.935361178348
2026-05-28 15:55:00+00:00,10041.16227497182
2026-05-28 16:00:00+00:00,10042.029013191499
2026-05-28 16:05:00+00:00,10042.46148644788
2026-05-28 16:10:00+00:00,10042.46148644788
2026-05-28 16:15:00+00:00,10042.46148644788
2026-05-28 16:20:00+00:00,10042.889919105153
2026-05-28 16:25:00+00:00,10043.319653376404
2026-05-28 16:30:00+00:00,10043.319653376404
2026-05-28 16:35:00+00:00,10043.09552216343
2026-05-28 16:40:00+00:00,10043.09552216343
2026-05-28 16:45:00+00:00,10043.2891053462
2026-05-28 16:50:00+00:00,10043.717025631899
2026-05-28 16:55:00+00:00,10043.818018261618
2026-05-28 17:00:00+00:00,10043.388795269384
2026-05-28 17:05:00+00:00,10043.612728129925
2026-05-28 17:10:00+00:00,10042.757224490391
2026-05-28 17:15:00+00:00,10043.185304508486
2026-05-28 17:20:00+00:00,10043.185304508486
2026-05-28 17:25:00+00:00,10043.572997436666
2026-05-28 17:30:00+00:00,10044.430323343404
2026-05-28 17:35:00+00:00,10044.430323343404
2026-05-28 17:40:00+00:00,10044.654154659802
2026-05-28 17:45:00+00:00,10044.765292678774
2026-05-28 17:50:00+00:00,10044.765292678774
2026-05-28 17:55:00+00:00,10044.765292678774
2026-05-28 18:00:00+00:00,10044.624278331905
2026-05-28 18:05:00+00:00,10045.010610034918
2026-05-28 18:10:00+00:00,10044.58676992479
2026-05-28 18:15:00+00:00,10045.010413398848
2026-05-28 18:20:00+00:00,10045.010413398848
2026-05-28 18:25:00+00:00,10045.010413398848
2026-05-28 18:30:00+00:00,10045.010413398848
2026-05-28 18:35:00+00:00,10045.122049433672
2026-05-28 18:40:00+00:00,10045.315783706565
2026-05-28 18:45:00+00:00,10045.74143268045
2026-05-28 18:50:00+00:00,10046.18417139498
2026-05-28 18:55:00+00:00,10046.62727136946
2026-05-28 19:00:00+00:00,10046.62727136946
2026-05-28 19:05:00+00:00,10046.62727136946
2026-05-28 19:10:00+00:00,10046.821034672668
2026-05-28 19:15:00+00:00,10046.821034672668
2026-05-28 19:20:00+00:00,10046.821034672668
2026-05-28 19:25:00+00:00,10047.207897246202
2026-05-28 19:30:00+00:00,10047.096595508114
2026-05-28 19:35:00+00:00,10047.096595508114
2026-05-28 19:40:00+00:00,10047.253556867206
2026-05-28 19:45:00+00:00,10047.447220197138
2026-05-28 19:50:00+00:00,10047.559721005784
2026-05-28 19:55:00+00:00,10047.559721005784
2026-05-28 20:00:00+00:00,10047.783472474908
2026-05-28 20:05:00+00:00,10047.660893684222
2026-05-28 20:10:00+00:00,10047.660893684222
2026-05-28 20:15:00+00:00,10047.660893684222
2026-05-28 20:20:00+00:00,10047.660893684222
2026-05-28 20:25:00+00:00,10048.048236047125
2026-05-28 20:30:00+00:00,10048.048236047125
2026-05-28 20:35:00+00:00,10048.160404480213
2026-05-28 20:40:00+00:00,10048.586173988879
2026-05-28 20:45:00+00:00,10048.474099639403
2026-05-28 20:50:00+00:00,10048.900243579166
2026-05-28 20:55:00+00:00,10049.326948472737
2026-05-28 21:00:00+00:00,10049.66443846317
2026-05-28 21:05:00+00:00,10049.238063221828
2026-05-28 21:10:00+00:00,10049.238063221828
2026-05-28 21:15:00+00:00,10049.46212650083
2026-05-28 21:20:00+00:00,10049.361762352957
2026-05-28 21:25:00+00:00,10049.533923544357
2026-05-28 21:30:00+00:00,10049.960655345782
2026-05-28 21:35:00+00:00,10049.960655345782
2026-05-28 21:40:00+00:00,10049.960655345782
2026-05-28 21:45:00+00:00,10049.960655345782
2026-05-28 21:50:00+00:00,10049.76708907738
2026-05-28 21:55:00+00:00,10049.76708907738
2026-05-28 22:00:00+00:00,10049.76708907738
2026-05-28 22:05:00+00:00,10049.76708907738
2026-05-28 22:10:00+00:00,10049.879289223512
2026-05-28 22:15:00+00:00,10050.073227457577
2026-05-28 22:20:00+00:00,10050.655165687307
2026-05-28 22:25:00+00:00,10051.043596804822
2026-05-28 22:30:00+00:00,10051.447618253795
2026-05-28 22:35:00+00:00,10051.836305323333
2026-05-28 22:40:00+00:00,10052.06218928525
2026-05-28 22:45:00+00:00,10052.644917528107
2026-05-28 22:50:00+00:00,10052.839209080435
2026-05-28 22:55:00+00:00,10052.409967440424
2026-05-28 23:00:00+00:00,10052.604216908394
2026-05-28 23:05:00+00:00,10052.829586356145
2026-05-28 23:10:00+00:00,10052.829586356145
2026-05-28 23:15:00+00:00,10052.401806373748
2026-05-28 23:20:00+00:00,10052.595980640821
2026-05-28 23:25:00+00:00,10052.595980640821
2026-05-28 23:30:00+00:00,10052.595980640821
2026-05-28 23:35:00+00:00,10052.595980640821
2026-05-28 23:40:00+00:00,10052.790346379039
2026-05-28 23:45:00+00:00,10052.992493781941
2026-05-28 23:50:00+00:00,10052.992493781941
2026-05-28 23:55:00+00:00,10052.929489316575
2026-05-29 00:00:00+00:00,10053.030290775407
2026-05-29 00:05:00+00:00,10053.224740104048
2026-05-29 00:10:00+00:00,10053.65235493774
2026-05-29 00:15:00+00:00,10053.65235493774
2026-05-29 00:20:00+00:00,10053.458006351717
2026-05-29 00:25:00+00:00,10053.458006351717
2026-05-29 00:30:00+00:00,10053.558732311103
2026-05-29 00:35:00+00:00,10053.558732311103
2026-05-29 00:40:00+00:00,10053.947576199414
2026-05-29 00:45:00+00:00,10054.374676776144
2026-05-29 00:50:00+00:00,10054.48605790694
2026-05-29 00:55:00+00:00,10054.680535393552
2026-05-29 01:00:00+00:00,10054.680535393552
2026-05-29 01:05:00+00:00,10054.680535393552
2026-05-29 01:10:00+00:00,10054.78118284636
2026-05-29 01:15:00+00:00,10054.353319817303
2026-05-29 01:20:00+00:00,10054.547832359764
2026-05-29 01:25:00+00:00,10055.254832207343
2026-05-29 01:30:00+00:00,10054.82640209093
2026-05-29 01:35:00+00:00,10055.161339679275
2026-05-29 01:40:00+00:00,10055.161339679275
2026-05-29 01:45:00+00:00,10054.733096010634
2026-05-29 01:50:00+00:00,10054.733096010634
2026-05-29 01:55:00+00:00,10054.939008981415
2026-05-29 02:00:00+00:00,10055.140915387217
2026-05-29 02:05:00+00:00,10055.724160219896
2026-05-29 02:10:00+00:00,10055.724160219896
2026-05-29 02:15:00+00:00,10055.296620927369
2026-05-29 02:20:00+00:00,10055.74367201644
2026-05-29 02:25:00+00:00,10055.314306360078
2026-05-29 02:30:00+00:00,10055.314306360078
2026-05-29 02:35:00+00:00,10055.743104411522
2026-05-29 02:40:00+00:00,10055.743104411522
2026-05-29 02:45:00+00:00,10055.743104411522
2026-05-29 02:50:00+00:00,10056.174866674484
2026-05-29 02:55:00+00:00,10056.174866674484
2026-05-29 03:00:00+00:00,10056.377775771874
2026-05-29 03:05:00+00:00,10056.602876561483
2026-05-29 03:10:00+00:00,10056.400815020865
2026-05-29 03:15:00+00:00,10056.299623626066
2026-05-29 03:20:00+00:00,10056.493985814384
2026-05-29 03:25:00+00:00,10057.05423617571
2026-05-29 03:30:00+00:00,10057.390255361684
2026-05-29 03:35:00+00:00,10057.277957569642
2026-05-29 03:40:00+00:00,10057.277957569642
2026-05-29 03:45:00+00:00,10057.277957569642
2026-05-29 03:50:00+00:00,10057.277957569642
2026-05-29 03:55:00+00:00,10057.472602004664
2026-05-29 04:00:00+00:00,10057.599091205759
2026-05-29 04:05:00+00:00,10057.599091205759
2026-05-29 04:10:00+00:00,10057.599091205759
2026-05-29 04:15:00+00:00,10057.599091205759
2026-05-29 04:20:00+00:00,10057.599091205759
2026-05-29 04:25:00+00:00,10057.168727530483
2026-05-29 04:30:00+00:00,10057.168727530483
2026-05-29 04:35:00+00:00,10057.559524838722
2026-05-29 04:40:00+00:00,10057.559524838722
2026-05-29 04:45:00+00:00,10057.89884870933
2026-05-29 04:50:00+00:00,10058.328673446455
2026-05-29 04:55:00+00:00,10057.899929683734
2026-05-29 05:00:00+00:00,10058.328289987383
2026-05-29 05:05:00+00:00,10058.522841791832
2026-05-29 05:10:00+00:00,10058.522841791832
2026-05-29 05:15:00+00:00,10058.861094998034
2026-05-29 05:20:00+00:00,10058.973334019402
2026-05-29 05:25:00+00:00,10058.973334019402
2026-05-29 05:30:00+00:00,10058.973334019402
2026-05-29 05:35:00+00:00,10058.778505947854
2026-05-29 05:40:00+00:00,10059.207451726359
2026-05-29 05:45:00+00:00,10059.207451726359
2026-05-29 05:50:00+00:00,10059.30853912915
2026-05-29 05:55:00+00:00,10059.30853912915
2026-05-29 06:00:00+00:00,10059.734781016401
2026-05-29 06:05:00+00:00,10059.734781016401
2026-05-29 06:10:00+00:00,10059.797802064364
2026-05-29 06:15:00+00:00,10059.797802064364
2026-05-29 06:20:00+00:00,10059.797802064364
2026-05-29 06:25:00+00:00,10059.797802064364
2026-05-29 06:30:00+00:00,10060.022903827668
2026-05-29 06:35:00+00:00,10059.900355126196
2026-05-29 06:40:00+00:00,10060.32734580341
2026-05-29 06:45:00+00:00,10060.32734580341
2026-05-29 06:50:00+00:00,10061.180639047328
2026-05-29 06:55:00+00:00,10060.75431783381
2026-05-29 07:00:00+00:00,10060.75431783381
2026-05-29 07:05:00+00:00,10061.180982563148
2026-05-29 07:10:00+00:00,10060.75538269079
2026-05-29 07:15:00+00:00,10061.18168588497
2026-05-29 07:20:00+00:00,10061.18168588497
2026-05-29 07:25:00+00:00,10061.293179476348
2026-05-29 07:30:00+00:00,10061.293179476348
2026-05-29 07:35:00+00:00,10061.293179476348
2026-05-29 07:40:00+00:00,10060.863209682353
2026-05-29 07:45:00+00:00,10061.253165620712
2026-05-29 07:50:00+00:00,10061.253165620712
2026-05-29 07:55:00+00:00,10061.253165620712
2026-05-29 08:00:00+00:00,10061.253165620712
2026-05-29 08:05:00+00:00,10061.253165620712
2026-05-29 08:10:00+00:00,10061.253165620712
2026-05-29 08:15:00+00:00,10061.253165620712
2026-05-29 08:20:00+00:00,10060.826117523698
2026-05-29 08:25:00+00:00,10061.049047417728
2026-05-29 08:30:00+00:00,10061.049047417728
2026-05-29 08:35:00+00:00,10061.049047417728
2026-05-29 08:40:00+00:00,10061.17117717067
2026-05-29 08:45:00+00:00,10061.17117717067
2026-05-29 08:50:00+00:00,10061.365408274476
2026-05-29 08:55:00+00:00,10061.365408274476
2026-05-29 09:00:00+00:00,10061.793005614394
2026-05-29 09:05:00+00:00,10061.793005614394
2026-05-29 09:10:00+00:00,10061.793005614394
2026-05-29 09:15:00+00:00,10062.036691567546
2026-05-29 09:20:00+00:00,10062.036691567546
2026-05-29 09:25:00+00:00,10062.036691567546
2026-05-29 09:30:00+00:00,10062.463410680844
2026-05-29 09:35:00+00:00,10062.238927392262
2026-05-29 09:40:00+00:00,10062.666017329757
2026-05-29 09:45:00+00:00,10062.8604274151
2026-05-29 09:50:00+00:00,10063.16288790285
2026-05-29 09:55:00+00:00,10063.16288790285
2026-05-29 10:00:00+00:00,10063.16288790285
2026-05-29 10:05:00+00:00,10063.46599521875
2026-05-29 10:10:00+00:00,10063.46599521875
2026-05-29 10:15:00+00:00,10063.71066981139
2026-05-29 10:20:00+00:00,10063.281879412165
2026-05-29 10:25:00+00:00,10063.281879412165
2026-05-29 10:30:00+00:00,10063.281879412165
2026-05-29 10:35:00+00:00,10063.281879412165
2026-05-29 10:40:00+00:00,10063.47633896539
2026-05-29 10:45:00+00:00,10063.47633896539
2026-05-29 10:50:00+00:00,10063.700170734495
2026-05-29 10:55:00+00:00,10063.929116669979
2026-05-29 11:00:00+00:00,10064.264954126596
2026-05-29 11:05:00+00:00,10064.264954126596
2026-05-29 11:10:00+00:00,10064.15304191761
2026-05-29 11:15:00+00:00,10063.958603103045
2026-05-29 11:20:00+00:00,10064.153075733057
2026-05-29 11:25:00+00:00,10064.153075733057
2026-05-29 11:30:00+00:00,10064.153075733057
2026-05-29 11:35:00+00:00,10064.153075733057
2026-05-29 11:40:00+00:00,10064.030147272379
2026-05-29 11:45:00+00:00,10064.14277070733
2026-05-29 11:50:00+00:00,10064.14277070733
2026-05-29 11:55:00+00:00,10063.947993413529
2026-05-29 12:00:00+00:00,10064.060653751527
2026-05-29 12:05:00+00:00,10064.060653751527
2026-05-29 12:10:00+00:00,10063.628719817889
2026-05-29 12:15:00+00:00,10063.58130950671
2026-05-29 12:20:00+00:00,10064.263509120958
2026-05-29 12:25:00+00:00,10064.377229612586
2026-05-29 12:30:00+00:00,10064.377229612586
2026-05-29 12:35:00+00:00,10064.377229612586
2026-05-29 12:40:00+00:00,10063.944166909074
2026-05-29 12:45:00+00:00,10063.510936424058
2026-05-29 12:50:00+00:00,10063.705663802859
2026-05-29 12:55:00+00:00,10063.705663802859
2026-05-29 13:00:00+00:00,10063.953111692306
2026-05-29 13:05:00+00:00,10064.386902774706
2026-05-29 13:10:00+00:00,10063.952905926808
2026-05-29 13:15:00+00:00,10063.952905926808
2026-05-29 13:20:00+00:00,10063.952905926808
2026-05-29 13:25:00+00:00,10064.179469477143
2026-05-29 13:30:00+00:00,10064.408461046414
2026-05-29 13:35:00+00:00,10064.408461046414
2026-05-29 13:40:00+00:00,10064.841152725738
2026-05-29 13:45:00+00:00,10065.180340812214
2026-05-29 13:50:00+00:00,10065.354646112595
2026-05-29 13:55:00+00:00,10065.787378470553
2026-05-29 14:00:00+00:00,10066.219757653478
2026-05-29 14:05:00+00:00,10066.219757653478
2026-05-29 14:10:00+00:00,10066.65215540939
2026-05-29 14:15:00+00:00,10067.085875881403
2026-05-29 14:20:00+00:00,10067.085875881403
2026-05-29 14:25:00+00:00,10066.890056276738
2026-05-29 14:30:00+00:00,10066.890056276738
2026-05-29 14:35:00+00:00,10066.412952482602
2026-05-29 14:40:00+00:00,10066.80555829198
2026-05-29 14:45:00+00:00,10066.900987295283
2026-05-29 14:50:00+00:00,10067.096233629403
2026-05-29 14:55:00+00:00,10067.32731583378
