signal_ts_ms,exec_ts_ms,asset,buy_ex,sell_ex,size,buy_cost,sell_proceeds,pnl,signal_edge_bps,signal_expected_pnl
1777638075500,1777638076000,ETH,binance,bybit,0.8702841477742483,2000.0,2000.1653539880772,0.16535398807718593,5.2674424172782786,1.0534884834556557
1777638100200,1777638100700,ETH,binance,okx,0.8699548058478362,2000.0,1999.765112202421,-0.23488779757894918,5.353365656635134,1.0706731313270268
1777638119000,1777638119500,ETH,binance,bybit,0.8694933896765049,1999.9999999999998,2000.0647969338966,0.06479693389678687,6.04597551162378,1.209195102324756
1777638122000,1777638122500,ETH,binance,okx,0.8688097306689835,2000.0,2000.3388357949607,0.33883579496068705,6.605823554977075,1.321164710995415
1777638161400,1777638161900,ETH,binance,okx,0.8698072507132419,2000.0,2000.3740171178067,0.37401711780671576,6.874915695258554,1.3749831390517109
1777638176800,1777638177300,ETH,binance,okx,0.869380001651822,2000.0,2000.3477520006606,0.34775200066064826,9.309407286568483,1.8618814573136966
1777638237500,1777638238000,ETH,binance,okx,0.8689116447194067,2000.0,2000.3345190640744,0.3345190640743567,6.869266553628517,1.3738533107257034
1777638306400,1777638306900,ETH,binance,okx,0.8676639017110332,2000.0,1999.9566168049143,-0.043383195085652915,9.90137707310046,1.9802754146200918
1777638506100,1777638506600,ETH,binance,bybit,0.8675509903094554,2000.0,2000.2082122376742,0.20821223767416086,11.375280040293312,2.2750560080586624
1777638555100,1777638555600,ETH,okx,binance,0.8681610612400813,2000.0,1999.8437310089769,-0.15626899102312564,6.815981523047299,1.3631963046094597
1777638622100,1777638622600,ETH,binance,bybit,0.866629979330875,2000.0,1999.6055617111615,-0.39443828883850074,7.979496164205457,1.5958992328410915
1777638851500,1777638852000,ETH,binance,bybit,0.865422477618011,2000.0,2000.3202063167184,0.3202063167184406,6.404154045867028,1.2808308091734055
1777638853000,1777638853500,BTC,bybit,binance,0.025615508653559212,2000.0,2000.303543777545,0.30354377754497364,5.139514839018755,1.027902967803751
1777638853000,1777638853500,ETH,okx,binance,0.8655872793293429,2000.0,2000.1990850742457,0.1990850742456587,5.410740102673728,1.0821480205347456
1777638979100,1777638979600,ETH,binance,okx,0.8664272439382584,2000.0,1999.9220215480454,-0.07797845195455011,7.5901492873931,1.51802985747862
1777639620800,1777639621300,ETH,binance,bybit,0.8672500368581266,2000.0,2000.2428300103204,0.24283001032040374,5.379912966891887,1.0759825933783773
1777640948100,1777640948600,ETH,okx,binance,0.8664873037947811,2000.0,2000.0519892382276,0.051989238227633905,5.806873778497756,1.1613747556995513
1777641120500,1777641121000,ETH,binance,bybit,0.8641623242509873,2000.0,2000.4234395388828,0.4234395388828034,6.26821023144819,1.253642046289638
1777641193400,1777641193900,BTC,binance,bybit,0.02551258286965277,2000.0,2000.1711894310552,0.17118943105515427,7.170437220505033,1.4340874441010065
1777641193400,1777641193900,ETH,binance,bybit,0.8650107477585408,2000.0,2000.2941036542375,0.29410365423746043,5.668198378290246,1.1336396756580491
1777641819100,1777641819600,ETH,okx,binance,0.865830851284893,2000.0000000000002,2000.225116021334,0.22511602133386077,5.1087780062775145,1.021755601255503
1777643440200,1777643440700,BTC,binance,okx,0.025519773996881483,2000.0,2000.2807175139658,0.2807175139657829,5.429599849218203,1.0859199698436406
1777643440200,1777643440700,ETH,binance,okx,0.8646891226431818,2000.0,2000.0864689122645,0.0864689122645359,5.798932823257719,1.1597865646515437
1777643599100,1777643599600,BTC,binance,bybit,0.025426530041445242,1999.9999999999998,1999.6798362204072,-0.32016377959257625,7.475218054771027,1.4950436109542053
1777643599100,1777643599600,ETH,binance,bybit,0.8633826468721806,2000.0,1999.4560689324708,-0.543931067529229,6.134359758600549,1.2268719517201099
1777643599200,1777643599700,BTC,binance,okx,0.02542904844119297,2000.0,1999.5521944569505,-0.447805543049526,6.098037205402029,1.2196074410804059
1777643599300,1777643599800,BTC,binance,bybit,0.02543333636413925,2000.0,1999.759654971359,-0.2403450286410589,7.560853806616308,1.5121707613232616
1777643599300,1777643599800,ETH,binance,okx,0.8634124650857585,2000.0,1999.6632691386167,-0.3367308613833302,5.743081314257825,1.148616262851565
1777643606000,1777643606500,BTC,bybit,binance,0.025413057483065375,2000.044324156395,2000.0716648221025,0.02734066570747018,6.178716286211472,1.2357432572422944
1777643607200,1777643607700,BTC,binance,okx,0.025401437975403788,2000.0,1999.9212555422764,-0.0787444577235874,6.018866229584585,1.203773245916917
1777643607200,1777643607700,ETH,binance,okx,0.8629579610029297,2000.0,1999.8878154650695,-0.11218453493052039,7.080104474712634,1.4160208949425268
1777643699400,1777643699900,ETH,bybit,binance,0.862764383360726,2000.0,2000.0431382191678,0.04313821916775851,5.047628908676494,1.0095257817352987
1777644809400,1777644809900,BTC,binance,okx,0.025360502716173246,2000.0000000000002,1999.373849187938,-0.6261508120621784,5.239720379086599,1.0479440758173197
1777649038400,1777649038900,BTC,binance,okx,0.02545070656251559,2000.0,1999.7281864539125,-0.2718135460875146,5.165058436964465,1.033011687392893
1777649088500,1777649089000,BTC,okx,binance,0.025477674550733055,2000.0,1999.997452232545,-0.0025477674550984375,5.035059451403701,1.0070118902807401
1777649859500,1777649860000,BTC,binance,bybit,0.025419866286419363,2000.0000000000002,2000.6604081261216,0.6604081261214105,6.792553286838476,1.3585106573676953
1777649859600,1777649860100,BTC,binance,bybit,0.02541942043721403,2000.0,2000.6253177427554,0.6253177427554419,5.470401795482083,1.0940803590964165
1777650630200,1777650630700,BTC,okx,binance,0.00395,310.173355,310.21783320000003,0.04447820000001457,5.6536508813298525,1.1307301762659705
1777650630200,1777650630700,ETH,okx,binance,0.8662958920248801,2000.0219777535217,2000.5717552887368,0.5497775352150711,6.968128386684036,1.3936256773368072
1777650630300,1777650630800,ETH,okx,binance,0.8661945906147817,2000.0,2000.33781589034,0.3378158903399253,10.867588607650358,2.1735177215300716
1777650632300,1777650632800,BTC,okx,binance,0.02548111530841705,2000.0000000000002,2000.1319921772974,0.13199217729720658,6.854516081358231,1.3709032162716461
1777650632300,1777650632800,ETH,okx,binance,0.8668478378647804,2000.0,2000.1733695675728,0.17336956757276312,6.4571767836318905,1.291435356726378
1777650633100,1777650633600,BTC,okx,bybit,0.025494660143432955,1999.9999999999998,2000.5557835911268,0.5557835911270104,5.198823129157759,1.0397646258315518
1777650633100,1777650633600,ETH,okx,binance,0.6337999999999999,1461.2892799999997,1461.7012839999998,0.41200400000002446,5.46268035516162,1.092536071032324
1777650648000,1777650648500,BTC,binance,bybit,0.02550744185993124,2000.0000000000002,2000.6762022837067,0.676202283706516,5.526124017452005,1.105224803490401
1777650648000,1777650648500,ETH,binance,bybit,0.0162,37.347643999999995,37.35574199999999,0.00809799999999683,5.295805461624781,1.0591610923249561
1777650662600,1777650663100,ETH,bybit,binance,0.8680593231741458,2000.0,1999.9826388135366,-0.01736118646340401,5.164661562766515,1.032932312553303
1777650749900,1777650750400,BTC,binance,okx,0.025530191877263093,2000.0,2000.1347994131118,0.13479941311175025,5.147944991696907,1.0295889983393813
1777650750100,1777650750600,ETH,binance,bybit,0.86824774581179,2000.0,1999.9953882438822,-0.004611756117810728,5.732625151457782,1.1465250302915564
1777650753500,1777650754000,BTC,binance,okx,0.02551839340278079,2000.0,2000.2516113589515,0.25161135895154985,7.7607052475481275,1.5521410495096255
1777650760900,1777650761400,BTC,binance,bybit,0.025503593966461752,2000.0,2000.292781258735,0.2927812587349763,5.730550826872349,1.1461101653744699
1777650760900,1777650761400,ETH,binance,bybit,0.8674155354122393,2000.0,2000.0954157088954,0.09541570889541617,5.032537960953931,1.0065075921907862
1777651325900,1777651326400,ETH,binance,bybit,0.8643042350907519,2000.0,2000.3197925669836,0.3197925669835513,5.057928410858725,1.011585682171745
1777652630900,1777652631400,ETH,bybit,binance,0.8683721495684191,2000.0864232654267,1999.869744177565,-0.21667908786162116,7.297019080836353,1.4594038161672707
1777652766200,1777652766700,ETH,binance,bybit,0.868821053271763,2000.0,1999.9913117894675,-0.008688210532454832,9.821859286656132,1.9643718573312263
1777652766300,1777652766800,ETH,binance,bybit,0.868873895987106,2000.0,2000.1129536064784,0.11295360647841335,5.997418502470264,1.1994837004940528
1777655043300,1777655043800,ETH,okx,binance,0.869512290556227,2000.0,2000.1825975810168,0.18259758101680745,8.910409096440919,1.7820818192881838
1777655683500,1777655684000,ETH,binance,okx,0.8667276265097311,2000.0,2000.129083828795,0.12908382879504643,5.939452269780876,1.1878904539561752
1777655742000,1777655742500,BTC,bybit,okx,0.025531241303420934,2000.0,2000.058721854998,0.05872185499811167,5.569080871741239,1.1138161743482478
1777658591100,1777658591600,ETH,binance,okx,0.8656397294010206,2000.0,1999.9740308081182,-0.025969191881813458,6.452004018429047,1.2904008036858094
1777658753300,1777658753800,BTC,binance,okx,0.025453543973288032,2000.0,2000.096214396219,0.09621439621901118,5.645612885136764,1.1291225770273527
1777659170200,1777659170700,BTC,binance,okx,0.025464245016965554,2000.0,2000.3412208832272,0.3412208832271517,5.989611635925929,1.1979223271851858
1777660198200,1777660198700,BTC,binance,okx,0.025449666984745087,2000.0,2000.5041579029678,0.5041579029677905,6.302440763423789,1.2604881526847578
1777660198200,1777660198700,ETH,binance,bybit,0.8656135035706557,2000.0,2000.086561350357,0.08656135035698753,7.622974605967503,1.5245949211935006
1777660789100,1777660789600,BTC,binance,bybit,0.0254724080965068,1999.9999999999998,2000.1164089050008,0.11640890500098067,8.254556247537792,1.6509112495075584
1777665617500,1777665618000,BTC,binance,okx,0.02550374356699948,2000.0,1999.7510834627863,-0.24891653721374496,6.374518865424061,1.2749037730848123
1777666882800,1777666883300,ETH,bybit,binance,0.8704242883193413,2000.0,2000.130563643248,0.13056364324802416,6.528324222694337,1.3056648445388674
1777668039400,1777668039900,ETH,bybit,binance,0.8718775883865905,2000.0,2000.069750207071,0.06975020707091062,5.0584777470596975,1.0116955494119395
1777668182700,1777668183200,ETH,binance,okx,0.8720904881090461,2000.0,2000.1744180976216,0.174418097621583,5.192334543424604,1.0384669086849208
1777668183000,1777668183500,BTC,binance,okx,0.025645118996557782,2000.0,1999.9255041295687,-0.07449587043129213,5.496806784994757,1.0993613569989513
1777668733300,1777668733800,ETH,bybit,binance,0.8733700731010751,1999.9999999999998,2000.017467401462,0.017467401462226917,6.594663999683892,1.3189327999367784
1777669076200,1777669076700,ETH,bybit,binance,0.8763473841030586,2000.0,2000.000274,0.00027399999999033753,6.266185820891224,1.2532371641782447
1777669076300,1777669076800,BTC,bybit,binance,0.025707700870334214,2000.0,1999.8933130413884,-0.10668695861158994,5.196521596033676,1.0393043192067353
1777669076300,1777669076800,ETH,bybit,binance,0.8762322015334063,2000.1136137861993,1999.7458926615552,-0.36772112464404927,7.318623047090078,1.4637246094180156
1777669772300,1777669772800,ETH,okx,binance,0.8745730990060477,2000.0,2000.4460322804935,0.4460322804934549,5.159281897917367,1.0318563795834734
1777671344100,1777671344600,ETH,bybit,binance,0.8728097929258767,2000.0,2000.087280979293,0.08728097929292744,5.280061440715578,1.0560122881431155
1777671780200,1777671780700,ETH,okx,binance,0.8742710764899765,2000.0,2000.2360531906522,0.2360531906522283,14.86000996494763,2.972001992989526
