signal_ts_ms,exec_ts_ms,asset,buy_ex,sell_ex,size,buy_cost,sell_proceeds,pnl,signal_edge_bps,signal_expected_pnl
1777601306400,1777601306700,ETH,binance,bybit,0.8814739718781682,2000.0000000000002,1999.8203664561204,-0.1796335438798451,5.276729040442074,1.0553458080884148
1777605587700,1777605588000,BTC,binance,okx,0.008719128,672.6864199000001,672.532377345869,-0.15404255413113788,7.793639688236098,1.5587279376472196
1777605587700,1777605588000,ETH,binance,okx,0.8756918657605269,2000.0,1998.8207321760494,-1.1792678239505676,5.8026815831002665,1.1605363166200533
1777605587800,1777605588100,BTC,binance,okx,0.025924296853033036,2000.0,1999.5639888308515,-0.43601116914851445,5.261941836576245,1.052388367315249
1777605587800,1777605588100,ETH,binance,bybit,0.8760140877153019,2000.0,1999.7489275026721,-0.2510724973278684,6.852735589455428,1.3705471178910855
1777605599900,1777605600200,ETH,binance,bybit,0.8737978616027929,2000.0,2000.0368752409086,0.036875240908557316,6.880134390983006,1.3760268781966012
1777605600100,1777605600400,ETH,binance,bybit,0.8737024221453287,2000.0,2000.3251204930796,0.3251204930795666,5.2986121026554756,1.059722420531095
1777608892300,1777608892600,BTC,bybit,binance,0.025936599423631128,2000.0,2000.0017377492798,0.0017377492797550076,6.213261147558491,1.2426522295116982
1777609692000,1777609692300,BTC,binance,bybit,0.02593498150196976,2000.0,1999.3196908856783,-0.6803091143217443,11.255302057335825,2.251060411467165
1777637786300,1777637786600,ETH,binance,bybit,0.8720375013626949,2000.0,1999.9226416101164,-0.07735838988355681,5.02312799345761,1.004625598691522
1777637801600,1777637801900,ETH,binance,bybit,0.8720260936300843,2000.0,1999.687213889102,-0.31278611089805963,6.814831490598028,1.3629662981196056
1777637867100,1777637867400,ETH,binance,okx,0.8702387738850039,2000.0,1999.5304078599993,-0.4695921400007137,5.145512147890496,1.0291024295780993
1777637974300,1777637974600,ETH,binance,okx,0.8706062637678383,2000.0,2000.0091640254764,0.009164025476366078,7.060955031306104,1.4121910062612208
1777638176800,1777638177100,ETH,binance,okx,0.8692968423981082,2000.0,1999.9563960642126,-0.04360393578735966,7.307645498206838,1.4615290996413677
1777638306400,1777638306700,ETH,binance,okx,0.867592190889371,2000.0,1999.5913449456832,-0.40865505431679594,7.899496896699443,1.5798993793398886
1777638506100,1777638506400,ETH,binance,bybit,0.8674642352104245,2000.0,1999.8081905973088,-0.19180940269120583,9.373105098038348,1.8746210196076696
1777638622100,1777638622400,ETH,binance,bybit,0.8664682255988978,2000.0,1999.4929360353237,-0.5070639646762629,5.978000344768475,1.195600068953695
1777638979100,1777638979400,ETH,binance,okx,0.8663255890520151,2000.0139503669084,1999.4181098191364,-0.5958405477720135,5.588731333436847,1.1177462666873694
1777641193400,1777641193700,BTC,binance,bybit,0.025510031611365804,2000.0,1999.771175194881,-0.22882480511907488,5.1691032047651575,1.0338206409530315
1777643599100,1777643599400,BTC,binance,bybit,0.025426573426573427,2000.0,2000.0983310030772,0.09833100307719178,5.473823085913043,1.0947646171826086
1777643599300,1777643599600,BTC,binance,bybit,0.025423987388441097,1999.9999999999998,1999.2799245930873,-0.7200754069124287,5.559441711464608,1.1118883422929215
1777643607200,1777643607500,ETH,binance,okx,0.8628716652068293,2000.0,1999.4878579008546,-0.5121420991454215,5.078788524619515,1.015757704923903
1777650630300,1777650630600,ETH,okx,binance,0.866085465199371,1999.9999999999998,2000.457358868086,0.4573588680862031,8.865515198606122,1.7731030397212244
1777650753500,1777650753800,BTC,binance,okx,0.025515841563440514,2000.0,1999.851581039196,-0.14841896080406514,5.759253184105528,1.1518506368211057
1777652630900,1777652631200,ETH,bybit,binance,0.8683117029729623,2000.0433109271412,1999.1051318230723,-0.9381791040689222,5.295659749990911,1.0591319499981822
1777652766200,1777652766500,ETH,binance,bybit,0.8687266234866355,2000.0,1999.5739608074755,-0.42603919252451306,7.819995013018666,1.5639990026037331
1777655043300,1777655043600,ETH,okx,binance,0.8694707002547805,2000.0,1999.886916638551,-0.11308336144907116,6.908727103727141,1.3817454207454283
1777660198200,1777660198500,ETH,binance,bybit,0.8655269422202987,2000.0,1999.799071289591,-0.20092871040901628,5.621550087275828,1.1243100174551657
1777660789100,1777660789400,BTC,binance,bybit,0.025467655199175068,2000.0,1999.7716267322685,-0.2283732677315129,6.253005418834778,1.2506010837669557
1777669076300,1777669076600,ETH,bybit,binance,0.8764210397146087,2000.0,2000.178400042423,0.17840004242293617,5.317259395667406,1.0634518791334813
1777671780200,1777671780500,ETH,okx,binance,0.8742944830872676,2000.1584202034687,1999.6417240498545,-0.516696153614248,12.857138111554978,2.5714276223109955
